,Infected asymptomatic,Infected symptomatic,Critical Cases,Diseased,Susceptible,Isolated,Recovered,total infected,accumulated cases,critical cases recovery rate,death rate,deimmunization rate,infected asymptomatic recovery rate,infected critical case rate,infected symptomatic recovery rate,infection rate,infection rate asymptomatic self,infection rate quarantined self,infection rate symptomatic self,isolated recovery rate,isolation rate asymptomatic,isolation rate symptomatic,isolated critical case rate,symptomatic rate,new cases,contact infectivity asymptomatic self,contact infectivity quarantine self,contact infectivity symptomatic self,fraction of symptomatic,non controlled population,incidence per 100000,case fatality rate,total infection rate,contacts per person symptomatic self,init total population,first infection
224.0,209712.90005636303,84904.30306379712,11166.185425231291,164572.8432533381,3335536.863916405,0.0,4194106.90428495,294617.20312016015,4310887.238649547,669.9711255138775,446.6474170092517,11650.296956347083,10485.645002818152,1698.0860612759425,15282.774551483482,40312.39316628229,33525.7753834866,0.0,6786.617782795687,0.0,0.0,0.0,0.0,20971.290005636303,20971.290005636303,0.375,0.03749999999999999,0.1875,0.28818515064501765,7824260.971321516,53886.09048311934,0.038176095579083885,40312.39316628229,15.0,8000000,0
225.0,218594.18600995015,88935.97137768619,11758.241508851463,165031.07534266709,3306214.557515517,0.0,4209465.968245415,307530.15738763637,4332295.27003286,705.4944905310878,470.32966035405855,11692.96102290393,10929.709300497507,1778.719427553724,16008.474847983514,41690.362986563305,34643.03097117998,0.0,7047.332015383325,0.0,0.0,0.0,0.0,21859.418600995014,21859.418600995014,0.375,0.03749999999999999,0.1875,0.28919430904977544,7823210.6831485685,54153.69087541076,0.03809321965753625,41690.362986563305,15.0,8000000,0
226.0,227501.2466158914,93043.38105401958,12371.445973393887,165513.40802793775,3275576.126152898,0.0,4225994.3921759445,320544.627669911,4354593.041486385,742.2867584036333,494.8578389357555,11738.873311599846,11375.06233079457,1860.867621080392,16747.808589723525,43031.02361878699,35725.51852229322,0.0,7305.505096493772,0.0,0.0,0.0,0.0,22750.12466158914,22750.12466158914,0.375,0.03749999999999999,0.1875,0.2902665433214915,7822115.145998754,54432.41301857982,0.03800892677021361,43031.02361878699,15.0,8000000,0
227.0,236391.39997996678,97213.17392977381,13005.102596916717,166020.6741955973,3243666.762985871,0.0,4243702.886311961,333604.5739097406,4377781.05478886,780.306155815003,520.2041038766687,11788.06357308878,11819.569998998339,1944.2634785954765,17498.371307359288,44324.96857430034,36765.31714371148,0.0,7559.651430588861,0.0,0.0,0.0,0.0,23639.139997996677,23639.139997996677,0.375,0.03749999999999999,0.1875,0.29140240132341716,7820974.2232075725,54722.26318486074,0.03792347587003857,44324.96857430034,15.0,8000000,0
228.0,245219.1390841421,101430.40941717473,13658.31189319552,166553.67491925255,3210541.1251358557,0.0,4262597.339550466,346649.5485013168,4401855.401330432,819.4987135917312,546.3324757278208,11840.548165417962,12260.956954207106,2028.608188343495,18257.473695091452,45562.74636941935,37754.51438256701,0.0,7808.231986852342,0.0,0.0,0.0,0.0,24521.91390841421,24521.91390841421,0.375,0.03749999999999999,0.1875,0.2926021679696185,7819788.013187639,55023.192516630406,0.0378371526854137,45562.74636941935,15.0,8000000,0
229.0,253936.55360338057,105678.61416147134,14329.960751539125,167113.17111838164,3176263.291624799,0.0,4282678.408740517,359615.16776485194,4426807.499636393,859.7976450923476,573.1984300615651,11896.328913168101,12696.827680169028,2113.572283229427,19022.15054906484,46735.010764233564,38685.33703929995,0.0,8049.673724933611,0.0,0.0,0.0,0.0,25393.655360338056,25393.655360338056,0.375,0.03749999999999999,0.1875,0.29386584225105133,7818556.868130168,55335.09374545491,0.03775026836656166,46735.010764233564,15.0,8000000,0
230.0,262493.83672685456,109939.86493021983,15018.71432290527,167699.8748453948,3140906.5656077485,0.0,4303941.143566965,372433.7016570744,4452623.879294128,901.1228593743162,600.7485729162108,11955.392065463791,13124.691836342728,2198.797298604397,19789.175687439572,47832.679191514784,39550.28793951364,0.0,8282.391252001142,0.0,0.0,0.0,0.0,26249.383672685457,26249.383672685457,0.375,0.03749999999999999,0.1875,0.29519311609304655,7817281.410831789,55657.7984911766,0.03766315758787606,47832.679191514784,15.0,8000000,0
231.0,270839.87073196657,114194.90615434814,15723.010586325581,168314.44029949108,3104553.1149338554,0.0,4326374.657294105,385034.77688631474,4479286.0195048675,943.3806351795349,628.9204234530232,12017.707381372513,13541.99353659833,2283.8981230869626,20555.083107782666,48847.09498688586,40342.28473359123,0.0,8504.810253294627,0.0,0.0,0.0,0.0,27083.98707319666,27083.98707319666,0.375,0.03749999999999999,0.1875,0.2965833556070321,7815962.549114275,55991.07524381084,0.03757617610631979,48847.09498688586,15.0,8000000,0
232.0,278922.8815937166,118423.30255596535,16441.058006213472,168957.45468271297,3067293.4497557553,0.0,4349961.853405728,397346.18414968194,4506770.249685915,986.4634803728082,657.6423202485389,12083.227370571467,13946.144079685831,2368.466051119307,21316.194460073762,49770.1885133388,41054.79638446249,0.0,8715.39212887631,0.0,0.0,0.0,0.0,27892.288159371663,27892.288159371663,0.375,0.03749999999999999,0.1875,0.2980355852904197,7814601.487311166,56334.62812107394,0.03748969779289013,49770.1885133388,15.0,8000000,0
233.0,286691.1495433736,122603.62617986219,17170.836649834866,169629.4290292733,3029225.741011911,0.0,4374679.217585833,409294.7757232358,4535047.7184100365,1030.2501989900918,686.8334659933946,12151.886715516202,14334.55747716868,2452.0725235972436,22068.652712375195,50594.631966333676,41681.97278873338,0.0,8912.659177600295,0.0,0.0,0.0,0.0,28669.11495433736,28669.11495433736,0.375,0.03749999999999999,0.1875,0.2995484756999842,7813199.73432098,56688.09648012546,0.03740411117189842,50594.631966333676,15.0,8000000,0
234.0,294093.759421045,126713.67593710842,17910.103074627248,170330.7891528848,2990454.988895292,0.0,4400496.683519131,420807.4353581534,4564084.435505494,1074.6061844776348,716.40412298509,12223.601898664252,14704.687971052252,2534.2735187421686,22808.461668679516,51313.98258862166,42218.76298588303,0.0,9095.219602738622,0.0,0.0,0.0,0.0,29409.375942104503,29409.375942104503,0.375,0.03749999999999999,0.1875,0.30112033507502345,7811759.107772576,57051.05544381867,0.03731981552046371,51313.98258862166,15.0,8000000,0
235.0,301081.37209911697,130730.72652308368,18656.39921766476,171061.86686774905,2951092.0556316273,0.0,4427377.579660846,431812.09862220066,4593841.390393455,1119.3839530598855,746.2559687065904,12298.27105461346,15054.068604955848,2614.614530461674,23531.53077415506,51922.8092393485,42661.01766096424,0.0,9261.79157838426,0.0,0.0,0.0,0.0,30108.137209911696,30108.137209911696,0.375,0.03749999999999999,0.1875,0.3027491053173619,7810281.733914673,57423.01737991819,0.0372372165973057,51922.8092393485,15.0,8000000,0
236.0,307606.99637417175,134631.80234984047,19407.06542593995,171822.8916463546,2911252.5817443496,0.0,4455278.6624594275,442238.7987240122,4624274.7477680985,1164.4239255563969,776.282617037598,12375.774062387298,15380.349818708588,2692.6360469968095,24233.724422971285,52416.797753255334,43005.57213718876,0.0,9411.22561606657,0.0,0.0,0.0,0.0,30760.699637417176,30760.699637417176,0.375,0.03749999999999999,0.1875,0.3044323626472676,7808770.042927789,57803.43434710123,0.03715672208475172,52416.797753255334,15.0,8000000,0
237.0,313626.7396876698,138393.97099947304,20159.257658883143,172613.9828807131,2871055.8092114874,0.0,4484150.239561854,452020.7106871428,4655336.119606125,1209.5554595329886,806.3703063553257,12455.972887671816,15681.33698438349,2767.879419989461,24910.91477990515,52792.83127511136,43250.30676609461,0.0,9542.52450901675,0.0,0.0,0.0,0.0,31362.67396876698,31362.67396876698,0.375,0.03749999999999999,0.1875,0.30616732315006623,7807226.759460485,58191.701495076566,0.037078736840019506,52792.83127511136,15.0,8000000,0
238.0,319100.51594631484,141994.6497266975,20909.96877729435,173435.14291263654,2830623.3382809246,0.0,4513936.384356213,461095.1656730124,4686972.910315547,1254.598126637661,836.3987510917741,12538.712178767259,15955.025797315742,2839.8929945339505,25559.036950805552,53049.042723301405,43394.18251669603,0.0,9654.860206605368,0.0,0.0,0.0,0.0,31910.051594631484,31910.051594631484,0.375,0.03749999999999999,0.1875,0.3079508533112525,7805654.888310149,58587.16137894434,0.03700365806060529,53049.042723301405,15.0,8000000,0
239.0,323992.68961805507,145411.91777570834,21656.053710108856,174286.25099281818,2790077.847010955,0.0,4544575.240892436,469404.6073937634,4719128.7296972405,1299.3632226065313,866.2421484043543,12623.820113590102,16199.634480902754,2908.238355514167,26174.145199627503,53184.83766796613,43437.25058767704,0.0,9747.58708028909,0.0,0.0,0.0,0.0,32399.26896180551,32399.26896180551,0.375,0.03749999999999999,0.1875,0.30977948551265183,7804057.6952971555,58989.10912121551,0.03693187047347184,53184.83766796613,15.0,8000000,0
240.0,328272.63715952676,148624.82677933402,22394.258167284937,175167.05831770503,2749541.803714012,0.0,4575999.41586222,476897.4639388608,4751743.866394797,1343.6554900370961,895.7703266913975,12711.109488506168,16413.63185797634,2972.4965355866807,26752.468820280123,53200.88713292413,43380.635953885925,0.0,9820.251179038203,0.0,0.0,0.0,0.0,32827.26371595268,32827.26371595268,0.375,0.03749999999999999,0.1875,0.31164943833374636,7802438.683515092,59396.798329934965,0.036863741658408514,53200.88713292413,15.0,8000000,0
241.0,331915.2095991599,151613.7013142609,23121.25044907028,176077.18427753236,2709136.202348099,0.0,4608136.4520119615,483528.9109134208,4784755.812743258,1387.275026944217,924.8500179628112,12800.37903336656,16595.760479957993,3032.274026285218,27290.46623656696,53099.09106905725,43226.49584040776,0.0,9872.59522864949,0.0,0.0,0.0,0.0,33191.520959915986,33191.520959915986,0.375,0.03749999999999999,0.1875,0.3135566413761108,7800801.565273481,59809.44765929072,0.03679961761237331,53099.09106905725,15.0,8000000,0
242.0,334901.08360995806,154360.42181393,23833.655794467766,177016.1140287389,2668979.3495475226,0.0,4640909.375205467,489261.5054238881,4818099.8304770645,1430.0193476680658,953.3462317787107,12891.414931126299,16745.054180497904,3087.2084362786,27784.875926507404,52882.514421808446,42977.95512568592,0.0,9904.559296122525,0.0,0.0,0.0,0.0,33490.10836099581,33490.10836099581,0.375,0.03749999999999999,0.1875,0.3154967642103678,7799150.230176878,60226.2478809633,0.03673981865402976,52882.514421808446,15.0,8000000,0
243.0,337216.992460373,156848.68249069856,24528.09262003752,177983.1974798331,2629185.7295116982,0.0,4674237.3054374475,494065.6749510715,4851709.54568688,1471.6855572022512,981.1237048015009,12983.99251510402,16860.84962301865,3136.973649813971,28232.762848325743,52555.298755361015,42639.02154805166,0.0,9916.27720730935,0.0,0.0,0.0,0.0,33721.6992460373,33721.6992460373,0.375,0.03749999999999999,0.1875,0.31746524893928657,7797488.709900217,60646.369321086,0.03668463575649501,52555.298755361015,15.0,8000000,0
244.0,338855.8326004518,159064.217671494,25201.209928723147,178977.6497523402,2589864.969544532,0.0,4708036.120502545,497920.0502719458,4885517.560767206,1512.0725957233888,1008.0483971489259,13077.878112507069,16942.791630022588,3181.28435342988,28631.559180868924,52122.55324208469,42214.48427858507,0.0,9908.068963499618,0.0,0.0,0.0,0.0,33885.583260045176,33885.583260045176,0.375,0.03749999999999999,0.1875,0.3194573457819562,7795821.140319022,61068.969509590075,0.036634327382140064,52122.55324208469,15.0,8000000,0
245.0,339816.64607843995,160994.9909687846,25849.725120678522,179998.55314862978,2551120.9248738084,0.0,4742219.159809741,500811.63704722456,4919456.07089129,1550.9835072407113,1033.989004827141,13172.830999471504,16990.832303921998,3219.8998193756925,28979.098374381232,51590.22943630888,41709.79989461756,0.0,9880.429541691325,0.0,0.0,0.0,0.0,33981.664607843995,33981.664607843995,0.375,0.03749999999999999,0.1875,0.32146815101583476,7794151.721730774,61493.200886141116,0.036589116876902666,51590.22943630888,15.0,8000000,0
246.0,340104.48324982444,162631.34293822353,26470.46141640123,181044.86062718258,2513050.8967294046,0.0,4776697.955039045,502735.826188048,4953457.472781775,1588.227684984074,1058.8184566560492,13268.605430664013,17005.22416249122,3252.626858764471,29273.64172888024,50964.98460459562,41130.97002762405,0.0,9834.014576971578,0.0,0.0,0.0,0.0,34010.44832498244,34010.44832498244,0.375,0.03749999999999999,0.1875,0.3234926465682026,7792484.677956497,61918.218409772184,0.0365491904638299,50964.98460459562,15.0,8000000,0
247.0,339730.15411876503,163966.09425148938,27060.384107806076,182115.400754284,2475744.99278201,0.0,4811382.973985728,503696.2483702544,4987454.954186627,1623.6230464683645,1082.4153643122431,13364.95270551591,16986.507705938253,3279.3218850297876,29513.89696526809,50254.03847880978,40484.414969968086,0.0,9769.623508841692,0.0,0.0,0.0,0.0,33973.015411876506,33973.015411876506,0.375,0.03749999999999999,0.1875,0.32552574052717986,7790824.215137992,62343.18692733284,0.03651469585733513,50254.03847880978,15.0,8000000,0
248.0,338709.8799610164,164994.6028669239,27616.6348847716,183208.8840702997,2439285.6341935867,0.0,4846184.364023484,503704.4828279403,5021383.053472113,1656.998093086296,1104.665395390864,13461.623233398568,16935.49399805082,3299.8920573384785,29699.028516046303,49465.02815036821,39776.84732632421,0.0,9688.180824043999,0.0,0.0,0.0,0.0,33870.98799610164,33870.98799610164,0.375,0.03749999999999999,0.1875,0.32756230784486423,7789174.481045011,62767.288168401414,0.03648574150175958,49465.02815036821,15.0,8000000,0
249.0,337064.859486257,165714.7751394751,28136.56354140742,184323.9107796256,2403747.2089355486,0.0,4881012.682117766,502779.6346257321,5055178.1800441705,1688.193812484445,1125.462541656297,13558.368561438238,16853.242974312852,3314.295502789502,29828.65952510552,48605.865466350995,39015.14941988504,0.0,9590.71604646595,0.0,0.0,0.0,0.0,33706.485948625705,33706.485948625705,0.375,0.03749999999999999,0.1875,0.3295972305298976,7787539.525679046,63189.72725055213,0.03646239642101301,48605.865466350995,15.0,8000000,0
250.0,334820.7656284122,166127.03220677216,28617.756444889244,185458.97964705722,2369195.8668809743,0.0,4915779.599191973,500947.7978351844,5088779.087832078,1717.0653866933546,1144.7102577955698,13654.943331088814,16741.03828142061,3322.5406441354435,29902.86579721899,47684.60076386692,38206.257651705775,0.0,9478.343112161141,0.0,0.0,0.0,0.0,33482.07656284122,33482.07656284122,0.375,0.03749999999999999,0.1875,0.3316254366716055,7785923.263908132,63609.73859790098,0.03644469065094874,47684.60076386692,15.0,8000000,0
251.0,332007.19008160155,166234.2342592874,29058.061246302143,186612.4979604851,2335689.4486165578,0.0,4950398.567835843,498241.424340889,5122127.295734423,1743.4836747781287,1162.3224498520858,13751.107132877341,16600.35950408008,3324.684685185748,29922.16216667173,46709.29613746312,37357.05640912286,0.0,9352.239728340262,0.0,0.0,0.0,0.0,33200.71900816016,33200.71900816016,0.375,0.03749999999999999,0.1875,0.33364193769956896,7784329.44079329,64026.591196680296,0.03643261621316816,46709.29613746312,15.0,8000000,0
252.0,328657.0529532742,166041.56640016218,29455.607422952653,187782.7924011306,2303277.537041651,0.0,4984785.443780901,494698.6193534364,5155167.45065794,1767.3364453771592,1178.2242969181061,13846.626232724724,16432.852647663713,3320.831328003244,29887.481952029193,45687.91072608285,36474.283471586146,0.0,9213.627254496705,0.0,0.0,0.0,0.0,32865.705295327425,32865.705295327425,0.375,0.03749999999999999,0.1875,0.3356418633574842,7782761.600175988,64439.59313322425,0.036426128578454696,45687.91072608285,15.0,8000000,0
253.0,324805.99445383175,165556.39068841626,29808.822360106646,188968.1206484267,2272001.618669034,0.0,5018859.053180259,490362.385142248,5187847.630500138,1788.5293416063985,1192.352894404266,13941.275147722941,16240.299722691587,3311.127813768325,29800.150323914928,44628.199778937735,35564.44821145969,0.0,9063.751567478046,0.0,0.0,0.0,0.0,32480.599445383174,32480.599445383174,0.375,0.03749999999999999,0.1875,0.3376204939544668,7781223.05699154,64848.095381251725,0.03642514856015713,44628.199778937735,15.0,8000000,0
254.0,320491.7644846929,164788.06961632325,30116.442802058573,190166.68353736636,2241895.3401128906,0.0,5052541.699446745,485279.83410101617,5220119.58607106,1806.9865681235144,1204.6577120823429,14034.838054018737,16024.588224234645,3295.7613923264653,29661.852530938184,43537.628555464304,34633.763269172094,0.0,8903.865286292208,0.0,0.0,0.0,0.0,32049.17644846929,32049.17644846929,0.375,0.03749999999999999,0.1875,0.3395732895466265,7779716.873660652,65251.49482588824,0.03642956457258021,43537.628555464304,15.0,8000000,0
255.0,315753.6244464978,163747.76669028247,30377.52162301399,191376.63758172066,2212984.8445039927,0.0,5085759.6051545665,479501.39113678026,5251938.922463431,1822.6512973808392,1215.1008649205596,14127.11001431824,15787.68122232489,3274.9553338056494,29474.598004250845,42423.301466909594,33688.0898244656,0.0,8735.211642443994,0.0,0.0,0.0,0.0,31575.36244464978,31575.36244464978,0.375,0.03749999999999999,0.1875,0.3414959157930213,7778245.84079534,65649.23653079288,0.03643923518667942,42423.301466909594,15.0,8000000,0
256.0,310631.7736980957,162448.2299700697,30591.42998309357,192596.10767683786,2185289.172440871,0.0,5118443.286231107,473080.0036681654,5283265.2217219435,1835.485798985614,1223.6571993237428,14217.898017308631,15531.588684904786,3248.964599401394,29240.681394612544,41291.906300455674,32732.896107778473,0.0,8559.0101926772,0.0,0.0,0.0,0.0,31063.17736980957,31063.17736980957,0.375,0.03749999999999999,0.1875,0.3433842663196064,7776812.4623401435,66040.81527152429,0.03645399191488368,41291.906300455674,15.0,8000000,0
257.0,305166.81098712335,160903.56439050165,30757.855040094615,193823.19980045373,2158820.7124792836,0.0,5150527.857302619,466070.375377625,5314062.10980278,1845.4713024056769,1230.3142016037848,14307.02182584061,15258.340549356168,3218.071287810033,28962.641590290295,40149.672896282376,31773.228408983945,0.0,8376.444487298433,0.0,0.0,0.0,0.0,30516.681098712335,30516.681098712335,0.375,0.03749999999999999,0.1875,0.3452344815096486,7775418.9451595275,66425.77637253475,0.03647364215839906,40149.672896282376,15.0,8000000,0
258.0,299399.2389679306,159128.99846752195,30876.793480488,195056.01353864663,2133585.6869806265,0.0,5181953.2685648585,458528.2374354525,5344297.271738556,1852.6076088292798,1235.07173921952,14394.314634902385,14969.96194839653,3182.579969350439,28643.219724153947,39002.34528017532,30813.693548257354,0.0,8188.651731917971,0.0,0.0,0.0,0.0,29939.92389679306,29939.92389679306,0.375,0.03749999999999999,0.1875,0.3470429637169787,7774067.192980938,66803.71589673196,0.03649797225355184,39002.34528017532,15.0,8000000,0
259.0,293369.0177312919,157140.65060873606,30948.541211321528,196292.65427619728,2109584.6602792405,0.0,5212664.475893285,450509.6683400279,5373942.4196268795,1856.9124726792918,1237.9416484528613,14479.623544148015,14668.450886564595,3142.8130121747213,28285.31710957249,37855.1659884987,29858.451572938662,0.0,7996.714415560037,0.0,0.0,0.0,0.0,29336.90177312919,29336.90177312919,0.375,0.03749999999999999,0.1875,0.34880638896773275,7772758.804512553,67174.28024533599,0.03652675055826634,37855.1659884987,15.0,8000000,0
260.0,287115.1711830346,154955.2997410815,30973.67961692041,197531.24490556316,2086813.0574895202,0.0,5242611.54706395,442070.4709241161,5402973.218549364,1858.4207770152248,1238.9471846768165,14562.809852955417,14355.75855915173,3099.10599482163,27891.953953394666,36712.87115215013,28911.217327346523,0.0,7801.653824803607,0.0,0.0,0.0,0.0,28711.51711830346,28711.51711830346,0.375,0.03749999999999999,0.1875,0.35052171527575393,7771495.075477587,67537.16523186705,0.03655973052529733,36712.87115215013,15.0,8000000,0
261.0,280675.44819510647,152590.16437121108,30953.058829994672,198769.9369257829,2065261.6837649504,0.0,5271749.707913024,433265.61256631755,5431369.175815728,1857.1835297996804,1238.122353199787,14643.749188647289,14033.772409755324,3051.8032874242217,27466.229586817994,35579.694821007106,27975.269498803606,0.0,7604.425322203502,0.0,0.0,0.0,0.0,28067.544819510647,28067.544819510647,0.375,0.03749999999999999,0.1875,0.35218618774610216,7770277.004244292,67892.1146976966,0.036596653715023894,35579.694821007106,15.0,8000000,0
262.0,274086.03876160184,150062.69354173713,30887.778496175335,200006.92082124972,2044917.2353631374,0.0,5300039.333016169,424148.73230333894,5459113.499034732,1853.2667097705203,1235.5111398470135,14722.331480600471,13704.301938080092,3001.253870834743,27011.284837512685,34459.380997394415,27053.465760083764,0.0,7405.915237310648,0.0,0.0,0.0,0.0,27408.603876160185,27408.603876160185,0.375,0.03749999999999999,0.1875,0.3537973406800533,7769105.300682645,68238.91873793415,0.03663725270716839,34459.380997394415,15.0,8000000,0
263.0,267381.3439533837,147390.37247051147,30779.166524913348,201240.4356297721,2025762.7953980267,0.0,5327445.886023462,414771.71642389515,5486192.928463947,1846.7499914948007,1231.166660996534,14798.460794509616,13369.067197669185,2947.8074494102298,26530.267044692067,33355.20189220827,26148.262692957796,0.0,7206.939199250475,0.0,0.0,0.0,0.0,26738.13439533837,26738.13439533837,0.375,0.03749999999999999,0.1875,0.3553529969239249,7767980.397845384,68577.41160579934,0.036681253877470996,33355.20189220827,15.0,8000000,0
264.0,260593.79729033247,144590.54498841809,30628.756319387965,202468.7776290981,2007778.308620827,0.0,5353939.815152004,405184.34227875056,5512597.548909749,1837.725379163278,1225.1502527755188,14872.055042088901,13029.689864516624,2891.810899768362,26026.298097915256,32269.981006508388,25261.73927673799,0.0,7008.241729770399,0.0,0.0,0.0,0.0,26059.379729033248,26059.379729033248,0.375,0.03749999999999999,0.1875,0.3568512647237133,7766902.466051582,68907.46936137187,0.03672838001191312,32269.981006508388,15.0,8000000,0
